antibody_id,origin,pdb_path,vh_vl_angle_deg,interface_n_pairs,interface_mean_dist_A,interface_min_dist_A,vernier_sasa_total,structure_errors,canonical_H1,canonical_H2,canonical_H3,canonical_L1,canonical_L2,canonical_L3,sequence_errors,pI,GRAVY,instability_index,net_charge_pH7,hydro_patch_max9,charge_patch_max7,agg_motifs,deamidation_sites,isomerization_sites,cmc_flags,immuno_risk_level,immuno_tcia_score,immuno_n_high,immuno_n_medium,immuno_n_tolerated,immuno_n_clusters,total_cdr_length,psh,ppc,pnc,sfvcsp
Barecetamab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Barecetamab.pdb,89.19848983118725,70,4.696730205912712,2.3333005905151367,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,4.95,-0.318,42.6,-5.9,0.556,4.0,0,3,2,pI_unusually_low (4.95),HIGH,0.6439,22,6,48,5,0,0.0,0.0,0.0,-3.6
Batoclimab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Batoclimab.pdb,83.233336491671,77,4.601384135628122,1.5989811420440674,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,6.99,-0.175,35.1,-0.0,0.556,4.0,2,1,3,,HIGH,0.6667,11,4,59,5,0,0.0,0.0,0.0,-5.89
Bebtelovimab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Bebtelovimab.pdb,84.81848508908897,71,4.6932297250166295,2.3181488513946533,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,7.06,-0.213,35.5,0.1,0.778,4.0,0,0,0,hydro_patch_high (0.78),HIGH,0.6997,31,4,41,5,0,0.0,0.0,0.0,-7.79
Befovacimab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Befovacimab.pdb,87.41509868913298,64,4.529897703751024,0.5991234183311462,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.34,-0.34,34.1,1.9,0.667,3.0,2,3,1,hydro_patch_moderate (0.67),HIGH,0.6848,15,5,53,3,0,0.0,0.0,0.0,-5.0
Belimumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Belimumab.pdb,80.63109835579479,63,4.710031663800808,2.6375327110290527,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,7.0,-0.362,41.3,0.0,0.667,4.0,1,0,2,hydro_patch_moderate (0.67),HIGH,0.5059,7,13,31,4,0,0.0,0.0,0.0,-3.2
Belrestotug,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Belrestotug.pdb,81.09994631611443,70,4.673660757423807,1.1331641674041748,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.62,-0.323,42.7,2.9,0.556,3.0,0,0,0,,HIGH,0.4981,7,4,69,5,0,0.0,0.0,0.0,3.0
Beludavimab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Beludavimab.pdb,76.46667922647626,68,4.680018638119553,1.9425371885299683,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-8,,8.64,-0.375,31.5,2.8,0.556,3.0,0,0,0,,HIGH,0.5632,15,14,47,5,0,0.0,0.0,0.0,3.3
Bempikibart,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Bempikibart.pdb,84.39683443567277,64,4.726051727482971,2.4101462364196777,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,7.88,-0.251,41.8,1.0,0.556,3.0,0,4,1,,HIGH,0.5817,5,1,73,4,0,0.0,0.0,0.0,3.3
Bentracimab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Bentracimab.pdb,81.04634157686547,64,4.685333608862865,2.141378164291382,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,6.13,-0.228,37.1,-1.1,0.667,3.0,0,1,1,hydro_patch_moderate (0.67),HIGH,0.5514,22,20,21,5,0,0.0,0.0,0.0,-3.6
Berlimatoxumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Berlimatoxumab.pdb,83.88169907121588,69,4.680493869104431,1.6554714441299438,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.6,-0.343,48.4,2.9,0.667,3.0,0,1,0,hydro_patch_moderate (0.67),HIGH,0.7135,5,2,64,3,0,0.0,0.0,0.0,10.2
Bermekimab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Bermekimab.pdb,83.56908100205757,70,4.646527206837224,2.384392023086548,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,9.05,-0.179,45.6,5.0,0.667,3.0,0,1,2,hydro_patch_moderate (0.67),HIGH,0.7788,34,4,25,4,0,0.0,0.0,0.0,10.92
Bersanlimab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Bersanlimab.pdb,88.21630114652905,62,4.66419254606636,1.739522099494934,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,6.84,-0.32,50.0,-0.1,0.778,4.0,0,2,3,hydro_patch_high (0.78),HIGH,0.6667,15,0,62,5,0,0.0,0.0,0.0,0.0
Bezetabart,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Bezetabart.pdb,85.30279531978044,70,4.733287162429716,2.6638481616973877,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.32,-0.261,38.6,2.0,0.778,3.0,0,2,2,hydro_patch_high (0.78),HIGH,0.6455,10,6,58,3,0,0.0,0.0,0.0,3.41
Bezlotoxumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Bezlotoxumab.pdb,80.35591720404221,75,4.6163892885866895,0.9027875065803528,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.99,-0.36,39.8,4.8,0.556,3.0,0,0,1,,HIGH,0.5527,7,9,76,3,0,0.0,0.0,0.0,8.0
Bimagrumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Bimagrumab.pdb,84.93608239566616,57,4.659401687136845,2.2660627365112305,,,H1-10-1,H2-16-?,H3-6,L1-11-1,L2-7-1,L3-9,,9.1,-0.304,35.8,5.8,0.556,4.0,0,0,0,,HIGH,0.6125,9,6,48,5,0,0.0,0.0,0.0,6.3
Birinkibart,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Birinkibart.pdb,82.35344353636589,65,4.702476705947932,2.6018519401550293,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,5.27,-0.361,32.6,-3.2,0.556,4.0,0,0,1,pI_unusually_low (5.27),HIGH,0.7392,13,5,56,5,0,0.0,0.0,0.0,-4.0
Bleselumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Bleselumab.pdb,80.59554435433876,69,4.596390398300213,0.9272037148475647,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-8,,8.99,-0.245,40.8,4.8,0.556,3.0,0,1,0,,HIGH,0.6308,14,10,50,5,0,0.0,0.0,0.0,10.2
Botensilimab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Botensilimab.pdb,85.50799799744196,65,4.641346213116365,1.7484991550445557,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.86,-0.209,39.2,3.8,0.556,3.0,0,2,0,,HIGH,0.725,17,4,76,4,0,0.0,0.0,0.0,9.0
Brazikumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Brazikumab.pdb,86.83220891647655,69,4.619878085348213,1.08092200756073,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,6.13,-0.32,42.2,-1.1,0.778,4.0,0,2,3,hydro_patch_high (0.78),HIGH,0.7475,11,0,75,5,0,0.0,0.0,0.0,0.0
Bremzalerbart,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Bremzalerbart.pdb,87.59147312193174,66,4.542885670615126,0.508484959602356,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.63,-0.261,28.6,2.7,0.556,3.0,0,2,0,,HIGH,0.6592,27,4,22,5,0,0.0,0.0,0.0,4.0
Briakinumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Briakinumab.pdb,85.48146319956672,62,4.685750173530415,2.28515362739563,,,H1-10-1,H2-16-?,H3-6,L1-11-1,L2-7-1,L3-9,,9.13,-0.429,42.1,6.1,0.667,4.0,1,2,2,hydro_patch_moderate (0.67),HIGH,0.5498,16,5,74,5,0,0.0,0.0,0.0,5.72
Brodalumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Brodalumab.pdb,86.01060138012402,60,4.687892239243834,2.000603675842285,,,H1-10-1,H2-16-?,H3-7,L1-11-1,L2-7-1,L3-9,,9.02,-0.355,46.3,4.7,0.556,2.0,0,0,0,,HIGH,0.5931,19,10,43,5,0,0.0,0.0,0.0,4.0
Burosumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Burosumab.pdb,82.91183723204705,69,4.613143125736352,1.994444727897644,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-8,,7.8,-0.232,37.1,0.9,0.667,3.0,0,0,0,hydro_patch_moderate (0.67),HIGH,0.6006,11,2,60,3,0,0.0,0.0,0.0,1.1
Calotatug,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Calotatug.pdb,85.87139575257554,57,4.7601593746695405,2.887885332107544,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.65,-0.244,44.0,3.1,0.556,3.0,0,2,1,,HIGH,0.8148,7,0,111,5,0,0.0,0.0,0.0,4.62
Calpurbatug,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Calpurbatug.pdb,88.46250060719177,70,4.56739571489526,1.1753818988800049,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.86,-0.352,21.4,3.8,0.667,3.0,0,0,2,hydro_patch_moderate (0.67),HIGH,0.6259,32,12,9,5,0,0.0,0.0,0.0,0.6
Camidanlumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Camidanlumab.pdb,83.77732816443898,59,4.563419085512703,1.2487328052520752,,,H1-10-1,H2-16-?,H3-6,L1-11-1,L2-7-1,L3-9,,9.0,-0.264,40.9,4.7,0.667,3.0,0,0,0,hydro_patch_moderate (0.67),HIGH,0.2222,0,5,65,1,0,0.0,0.0,0.0,4.0
Camoteskimab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Camoteskimab.pdb,79.71519611784605,78,4.677241794329626,1.9383981227874756,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.6,-0.333,30.3,2.9,0.556,3.0,0,0,1,,HIGH,0.709,15,9,54,5,0,0.0,0.0,0.0,4.4
Canakinumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Canakinumab.pdb,86.38576186198408,72,4.707780990509543,2.3480281829833984,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,7.8,-0.324,45.8,0.9,0.778,3.0,0,3,2,hydro_patch_high (0.78),HIGH,0.7743,20,2,48,5,0,0.0,0.0,0.0,4.0
Canrivitug,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Canrivitug.pdb,86.12060898356364,68,4.675703921081117,1.7898403406143188,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,6.45,-0.273,40.9,-0.9,0.556,4.0,0,3,0,,HIGH,0.7694,17,1,69,4,0,0.0,0.0,0.0,0.11
Carlumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Carlumab.pdb,79.54391586996262,70,4.680052102624791,1.832910418510437,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,5.72,-0.168,41.9,-2.1,0.667,3.0,0,0,1,hydro_patch_moderate (0.67),HIGH,0.638,7,5,67,4,0,0.0,0.0,0.0,-0.2
Casdozokitug,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Casdozokitug.pdb,70.37466283149239,65,4.664323260895041,2.105086326599121,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.62,-0.331,37.4,3.0,0.556,2.0,1,2,3,,HIGH,0.7531,12,0,64,5,0,0.0,0.0,0.0,4.1
Cemiplimab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Cemiplimab.pdb,87.6217079508355,65,4.698344952719552,2.0924949645996094,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,7.88,-0.165,32.8,0.9,0.667,2.0,0,2,2,hydro_patch_moderate (0.67),HIGH,0.6465,30,10,11,5,0,0.0,0.0,0.0,2.2
Cenvacibart,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Cenvacibart.pdb,86.98539719832998,68,4.74085026550293,2.0973548889160156,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,5.14,-0.233,35.6,-2.3,0.556,3.0,0,3,1,pI_unusually_low (5.14),HIGH,0.6937,20,7,36,3,0,0.0,0.0,0.0,-4.0
Cepeprubart,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Cepeprubart.pdb,78.34403518698919,54,4.605011967324862,0.9909112453460693,,,H1-10-1,H2-16-?,H3-4,L1-11-1,L2-7-1,L3-9,,9.03,-0.211,39.8,5.1,0.556,3.0,0,3,0,,HIGH,0.734,20,3,53,4,0,0.0,0.0,0.0,13.12
Cetrelimab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Cetrelimab.pdb,82.62324213743445,74,4.554137810351908,1.2726019620895386,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,7.78,-0.229,43.2,0.7,0.667,3.0,0,0,0,hydro_patch_moderate (0.67),HIGH,0.5422,5,5,76,5,0,0.0,0.0,0.0,-9.0
Cifurtilimab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Cifurtilimab.pdb,78.72012986234546,61,4.619991398106019,1.0755151510238647,,,H1-10-1,H2-16-?,H3-5,L1-11-1,L2-7-1,L3-9,,9.18,-0.286,30.4,6.1,0.667,3.0,0,3,0,hydro_patch_moderate (0.67),HIGH,0.7282,22,4,35,5,0,0.0,0.0,0.0,12.6
Cilgavimab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Cilgavimab.pdb,72.94498771706806,84,4.51635314852991,0.44255080819129944,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-8,,7.82,-0.34,40.4,0.8,0.667,3.0,1,1,3,hydro_patch_moderate (0.67),HIGH,0.4978,11,21,39,5,0,0.0,0.0,0.0,2.0
Cinpanemab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Cinpanemab.pdb,84.53166281787426,50,4.61838446897533,2.1416051387786865,,,H1-10-1,H2-16-?,H3-2,L1-11-1,L2-7-1,L3-9,,4.95,-0.295,46.2,-6.0,0.667,4.0,1,1,4,pI_unusually_low (4.95); hydro_patch_moderate (0.67),HIGH,0.6712,27,8,19,4,0,0.0,0.0,0.0,8.41
Cixutumumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Cixutumumab.pdb,78.76146575798764,71,4.611433960677345,0.7545952796936035,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,7.84,-0.327,43.5,1.0,0.667,4.0,3,0,2,hydro_patch_moderate (0.67),HIGH,0.5111,6,6,71,4,0,0.0,0.0,0.0,0.0
Claseprubart,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Claseprubart.pdb,87.30277443808455,73,4.7358486046765575,2.298692464828491,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,5.22,-0.39,46.1,-3.1,0.556,3.0,0,2,1,pI_unusually_low (5.22),HIGH,0.7222,4,2,76,5,0,0.0,0.0,0.0,-6.0
Clesrovimab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Clesrovimab.pdb,80.85794709161603,83,4.642970704320652,1.783294439315796,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.33,-0.279,44.1,1.8,0.667,3.0,0,2,2,hydro_patch_moderate (0.67),HIGH,0.6432,36,10,18,4,0,0.0,0.0,0.0,3.0
Cliramitug,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Cliramitug.pdb,84.04604198302336,63,4.76672890401577,2.9489636421203613,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.87,-0.261,52.6,3.8,0.778,4.0,0,0,0,hydro_patch_high (0.78),HIGH,0.6932,21,2,27,5,0,0.0,0.0,0.0,8.4
Conatumumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Conatumumab.pdb,83.59070936839188,81,4.7171297628978675,2.3611183166503906,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.63,-0.309,38.7,2.9,0.556,3.0,0,1,0,,HIGH,0.7949,21,1,48,4,0,0.0,0.0,0.0,8.2
Cosibelimab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Cosibelimab.pdb,86.40207434542391,68,4.654200778297263,1.2893396615982056,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,5.74,-0.366,47.2,-2.0,0.778,4.0,0,1,3,hydro_patch_high (0.78),HIGH,0.4521,5,7,41,4,0,0.0,0.0,0.0,1.8
Crebankitug,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Crebankitug.pdb,88.00357779125851,62,4.629972239194867,1.0621334314346313,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,5.14,-0.372,48.7,-5.8,0.667,4.0,0,3,5,pI_unusually_low (5.14); hydro_patch_moderate (0.67),HIGH,0.7,12,2,49,5,0,0.0,0.0,0.0,-0.0
Crexavibart,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Crexavibart.pdb,89.96479735333996,75,4.719075505826726,1.6408936977386475,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,6.85,-0.396,37.6,-0.1,0.556,4.0,0,1,1,,HIGH,0.8148,7,0,74,5,0,0.0,0.0,0.0,1.1
Crotedumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Crotedumab.pdb,76.20207470832632,59,4.71348060600061,2.4475274085998535,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,5.9,-0.354,53.3,-1.1,0.556,3.0,0,3,2,,HIGH,0.7937,18,1,40,4,0,0.0,0.0,0.0,-7.6
Crovalimab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Crovalimab.pdb,85.68833777426124,79,4.683482129868436,1.78323233127594,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,7.8,-0.276,33.7,1.0,0.667,3.0,0,0,0,hydro_patch_moderate (0.67),HIGH,0.5476,14,7,42,5,0,0.0,0.0,0.0,6.3
Cudarolimab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Cudarolimab.pdb,80.56401318697732,74,4.676334208108504,1.1363675594329834,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-8,,6.91,-0.396,46.7,-0.1,0.667,3.0,0,2,2,hydro_patch_moderate (0.67),HIGH,0.7302,4,1,86,1,0,0.0,0.0,0.0,0.0
Dalnicastobart,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Dalnicastobart.pdb,79.79817508456615,73,4.663825154025978,2.440617084503174,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.48,-0.305,41.5,2.8,0.556,2.0,0,1,1,,HIGH,0.6068,10,11,44,3,0,0.0,0.0,0.0,4.0
Danburstotug,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Danburstotug.pdb,82.1070254894592,84,4.57475633206852,0.6591365337371826,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,6.91,-0.223,41.2,-0.1,0.556,4.0,2,1,2,,HIGH,0.5382,6,7,48,5,0,0.0,0.0,0.0,0.0
Daratumumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Daratumumab.pdb,84.03768481756076,66,4.656387741657746,1.9124239683151245,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,7.87,-0.197,44.4,0.8,0.667,3.0,0,3,1,hydro_patch_moderate (0.67),HIGH,0.7737,9,0,67,5,0,0.0,0.0,0.0,2.0
Dargistotug,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Dargistotug.pdb,80.4195920682682,75,4.6062419148037295,0.8170615434646606,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-8,,8.3,-0.163,35.2,1.7,0.667,3.0,0,0,0,hydro_patch_moderate (0.67),HIGH,0.8148,15,0,84,5,0,0.0,0.0,0.0,0.0
Daxdilimab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Daxdilimab.pdb,84.88642819318184,72,4.558514740167712,0.981996476650238,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.31,-0.339,40.0,1.8,0.667,4.0,0,2,1,hydro_patch_moderate (0.67),HIGH,0.4314,1,7,79,3,0,0.0,0.0,0.0,1.1
Dectrekumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Dectrekumab.pdb,84.54188839479343,78,4.6419238632842985,2.0361733436584473,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,7.87,-0.205,49.1,0.9,0.778,3.0,1,2,2,hydro_patch_high (0.78),HIGH,0.6772,12,3,79,5,0,0.0,0.0,0.0,4.0
Demupitamab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Demupitamab.pdb,85.5901876123159,67,4.652009601515483,1.415466547012329,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,5.89,-0.249,31.5,-2.0,0.556,3.0,0,0,0,,HIGH,0.7778,30,0,43,5,0,0.0,0.0,0.0,0.0
Denosumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Denosumab.pdb,82.74816732620882,66,4.660753904643217,1.5871816873550415,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.89,-0.264,41.5,3.8,0.667,3.0,0,2,1,hydro_patch_moderate (0.67),HIGH,0.7521,21,1,77,4,0,0.0,0.0,0.0,4.0
Denrakibart,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Denrakibart.pdb,70.65269584961013,76,4.674332712748863,2.3949155807495117,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,4.9,-0.266,37.1,-4.2,0.556,3.0,0,0,2,pI_unusually_low (4.90),HIGH,0.7135,17,3,61,4,0,0.0,0.0,0.0,-0.0
Dibotatug,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Dibotatug.pdb,87.0983301651304,65,4.726549931453954,2.143152952194214,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,9.07,-0.223,43.5,5.8,0.556,3.0,1,3,1,,HIGH,0.5714,9,4,75,3,0,0.0,0.0,0.0,8.0
Diridavumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Diridavumab.pdb,88.27028872387683,66,4.672671506107262,2.30171275138855,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.97,-0.289,42.9,4.9,0.667,2.0,0,0,0,hydro_patch_moderate (0.67),HIGH,0.5556,9,6,38,5,0,0.0,0.0,0.0,5.0
Drozitumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Drozitumab.pdb,87.07019246790547,69,4.706707831257852,2.3699450492858887,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,5.86,-0.294,35.3,-1.1,0.667,4.0,1,3,3,hydro_patch_moderate (0.67),HIGH,0.7436,13,0,47,5,0,0.0,0.0,0.0,-2.0
Dupilumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Dupilumab.pdb,72.90355705236469,67,4.7037831573803,2.309579610824585,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,7.84,-0.294,43.3,0.8,0.556,3.0,1,2,1,,HIGH,0.7145,24,0,51,5,0,0.0,0.0,0.0,4.0
Durvalumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Durvalumab.pdb,83.86521528628141,67,4.635735889888545,1.878475546836853,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,7.86,-0.334,41.9,0.8,0.556,3.0,0,2,2,,HIGH,0.6502,9,0,82,5,0,0.0,0.0,0.0,4.0
Dusigitumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Dusigitumab.pdb,87.98443819363825,67,4.6845556558666654,1.424242377281189,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.3,-0.434,37.7,1.8,0.556,3.0,1,1,0,,HIGH,0.2963,0,6,72,1,0,0.0,0.0,0.0,2.2
Duvakitug,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Duvakitug.pdb,88.8813093080267,70,4.668970463944854,1.5699511766433716,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,5.45,-0.287,41.6,-2.2,0.556,4.0,0,1,1,pI_unusually_low (5.45),HIGH,0.6889,26,1,34,4,0,0.0,0.0,0.0,-0.0
Eblasakimab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Eblasakimab.pdb,78.2718613564159,52,4.749573383657032,2.7605228424072266,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-5,,8.61,-0.305,35.5,2.9,0.556,3.0,0,0,1,,HIGH,0.5699,7,5,74,5,0,0.0,0.0,0.0,4.0
